,Number,Channel,Check in,Check out,Rooms,Persons,Adults,Children,Total,Commission,Prepaid,Country,Reservation Date,Date of creation or modification,Cancellation Date ,Payment,Status 
138,1603025119,Booking.com XML,2017-06-17,2017-06-18,1 DBL Mat 1 DBL Twin ,4,4,0,187.78,33.8,0.0,Argentina,2017-06-15 21:24,2017-06-15 21:24,,Credit card,New
139,1470509202,Booking.com XML,2017-06-17,2017-06-18,1 DBL Mat ,2,2,0,90.45,16.28,0.0,Ecuador,2017-06-16 13:17,2017-06-16 13:17,,Credit card,New
140,1681295623,Booking.com XML,2017-06-16,2017-06-20,1 TPL Mat ,3,3,0,280.16,50.43,0.0,Brazil,2017-02-04 12:42,2017-02-12 18:49,2017-02-12 18:49,Credit card,Cancelled
141,1563801596,Booking.com XML,2017-06-16,2017-06-20,1 DBL Twin 1 DBL Twin ,4,4,0,431.4,77.65,0.0,Brazil,2017-02-12 18:59,2017-02-12 18:59,,Credit card,New
142,814518985,Expedia XML,2017-06-16,2017-06-21,1 DBL Mat ,2,2,0,261.89,0.0,261.89,,2017-03-24 13:50,2017-04-17 19:36,2017-04-17 19:36,Credit card,Cancelled
143,1205758860,Booking.com XML,2017-06-16,2017-06-21,1 DBL Mat ,2,2,0,322.3,58.01,0.0,Brazil,2017-04-02 19:48,2017-04-02 19:48,,Credit card,New
144,2040469768,Booking.com XML,2017-06-16,2017-06-18,1 DBL Mat ,2,2,0,163.64,29.46,0.0,Argentina,2017-04-27 11:23,2017-04-27 11:23,,Credit card,New
145,3805496802,Despegar PAM2 XML,2017-06-16,2017-06-18,1 TPL Twin ,3,3,0,190.42,0.0,0.0,,2017-05-05 13:18,2017-05-05 13:21,,Credit card,New
146,1082999402,Booking.com XML,2017-06-16,2017-06-18,1 TPL Mat ,3,3,0,218.84,39.39,0.0,Argentina,2017-06-14 19:17,2017-06-14 19:17,,Credit card,New
147,1302516221,Booking.com XML,2017-06-16,2017-06-20,1 DBL Mat ,2,2,0,287.4,51.73,0.0,Argentina,2017-06-14 21:03,2017-06-14 21:03,,Credit card,New
148,1227155290,Booking.com XML,2017-06-16,2017-06-17,1 DBL Mat ,2,2,0,81.52,14.67,0.0,Argentina,2017-06-15 09:45,2017-06-15 09:45,,Credit card,New
149,2030535329,Booking.com XML,2017-06-16,2017-06-18,1 TPL Mat ,3,3,0,273.55,49.24,0.0,Argentina,2017-06-15 20:14,2017-06-15 20:14,,Credit card,New
150,1329733971,Booking.com XML,2017-06-16,2017-06-19,1 DBL Mat ,2,2,0,298.27,53.69,0.0,Argentina,2017-06-16 11:52,2017-06-18 01:37,2017-06-18 01:37,Credit card,Cancelled
151,2084816821,Booking.com XML,2017-06-15,2017-06-18,1 DBL Twin ,2,2,0,164.87,29.68,0.0,Brazil,2017-02-26 11:03,2017-02-28 21:46,2017-02-28 21:46,Credit card,Cancelled
152,1162018312,Booking.com XML,2017-06-15,2017-06-18,1 TPL Twin ,3,3,0,213.22,38.38,0.0,Brazil,2017-03-13 21:56,2017-03-13 21:59,,Credit card,New
153,1584157807,Booking.com XML,2017-06-15,2017-06-19,1 DBL Mat 1 SGL ,3,3,0,459.92,82.79,0.0,Brazil,2017-03-17 16:54,2017-03-20 10:23,2017-03-20 10:23,Credit card,Cancelled
154,1249385574,Booking.com XML,2017-06-15,2017-06-19,1 SGL ,1,1,0,205.86,37.05,0.0,Brazil,2017-03-24 21:14,2017-03-24 21:15,,Credit card,New
155,1859395536,Booking.com XML,2017-06-15,2017-06-20,1 DBL Mat ,2,2,0,322.3,58.01,0.0,Brazil,2017-04-04 15:04,2017-04-04 15:04,,Credit card,New
156,1593741208,Booking.com XML,2017-06-15,2017-06-21,1 TPL Mat ,3,3,0,525.64,94.62,0.0,Brazil,2017-05-08 15:39,2017-05-22 14:07,2017-05-22 14:07,Credit card,Cancelled
157,1581068259,Booking.com XML,2017-06-15,2017-06-18,1 SGL ,1,1,0,213.67,38.46,0.0,Argentina,2017-05-18 20:52,2017-05-31 20:51,2017-05-31 20:51,Credit card,Cancelled
158,1085650720,Booking.com XML,2017-06-15,2017-06-19,1 DBL Mat ,2,2,0,297.35,53.52,0.0,Brazil,2017-05-21 19:00,2017-06-11 23:10,2017-06-11 23:10,Credit card,Cancelled
159,1419013829,Booking.com XML,2017-06-15,2017-06-16,1 DBL Mat ,2,2,0,77.35,13.92,0.0,Argentina,2017-06-04 13:01,2017-06-04 13:02,,Credit card,New
160,4139453502,Despegar PAM2 XML,2017-06-15,2017-06-18,1 DBL Twin ,2,2,0,240.32,0.0,0.0,,2017-06-14 16:08,2017-06-14 16:10,,Credit card,New
161,1302586907,Booking.com XML,2017-06-15,2017-06-16,1 SGL ,1,1,0,66.64,12.0,0.0,Argentina,2017-06-14 17:06,2017-06-14 17:06,,Credit card,New
162,1291115981,Booking.com XML,2017-06-15,2017-06-16,1 SGL ,1,1,0,70.08,12.61,0.0,Argentina,2017-06-15 08:14,2017-06-15 08:15,,Credit card,New
163,1787429026,Booking.com XML,2017-06-15,2017-06-16,1 SGL ,1,1,0,63.07,11.35,0.0,Argentina,2017-06-15 10:53,2017-06-15 10:53,,Credit card,New
164,1787432663,Booking.com XML,2017-06-15,2017-06-16,1 TPL Mat ,3,3,0,91.24,16.42,0.0,Perú,2017-06-15 18:21,2017-06-15 18:22,,,New
165,1172885431,Booking.com XML,2017-06-14,2017-06-19,1 DBL Mat ,2,2,0,266.53,47.98,0.0,Brazil,2017-01-05 07:30,2017-01-06 14:22,,Credit card,Cancelled
166,1324762597,Booking.com XML,2017-06-14,2017-06-17,1 DBL Twin 1 DBL Twin ,2,2,0,317.36,57.12,0.0,Germany,2017-02-04 17:15,2017-02-04 17:15,,Credit card,New
167,1864983491,Booking.com XML,2017-06-14,2017-06-15,1 DBL Twin ,2,2,0,50.83,9.15,0.0,Argentina,2017-03-14 11:22,2017-03-14 11:22,,Credit card,New
168,1542039820,Booking.com XML,2017-06-14,2017-06-20,1 DBL Twin ,2,2,0,354.55,63.82,0.0,Brazil,2017-03-22 01:03,2017-06-07 13:53,2017-06-07 13:53,Credit card,Cancelled
169,1203065620,Booking.com XML,2017-06-14,2017-06-19,1 DBL Mat ,2,2,0,267.79,48.2,0.0,Brazil,2017-03-23 18:21,2017-03-23 18:21,,Credit card,New
170,1513120043,Booking.com XML,2017-06-14,2017-06-19,1 DBL Mat ,2,2,0,319.2,57.46,0.0,Brazil,2017-04-02 20:03,2017-04-02 20:03,,Credit card,New
171,1661504857,Booking.com XML,2017-06-14,2017-06-17,1 SGL ,1,1,0,180.19,32.43,0.0,Argentina,2017-04-12 20:35,2017-05-10 20:30,2017-05-10 20:30,Credit card,Cancelled
172,1637405585,Booking.com XML,2017-06-14,2017-06-18,1 DBL Mat ,2,2,0,263.88,47.5,0.0,Brazil,2017-05-02 09:27,2017-05-02 09:27,,Credit card,New
173,1010727533,Booking.com XML,2017-06-14,2017-06-15,1 DBL Mat ,2,2,0,54.12,9.74,0.0,Brazil,2017-05-14 18:43,2017-05-14 18:44,,Credit card,New
174,1020914547,Booking.com XML,2017-06-14,2017-06-15,1 SUP ,2,2,0,72.52,13.05,0.0,Brazil,2017-05-24 14:30,2017-05-24 14:32,,Credit card,New
175,1362039455,Booking.com XML,2017-06-14,2017-06-16,1 DBL Twin ,2,2,0,180.99,32.58,0.0,Argentina,2017-06-04 09:07,2017-06-04 09:07,,Credit card,New
176,1620775070,Booking.com XML,2017-06-14,2017-06-19,1 DBL Mat ,2,2,0,368.93,66.41,0.0,Colombia,2017-06-08 01:44,2017-06-08 01:44,,Credit card,New
177,855908694,Expedia XML,2017-06-14,2017-06-15,1 SGL ,1,1,0,50.78,0.0,50.78,,2017-06-10 21:47,2017-06-10 21:48,,Credit card,New
178,1831517254,Booking.com XML,2017-06-14,2017-06-15,1 SGL ,1,1,0,56.86,10.23,0.0,Uruguay,2017-06-13 22:05,2017-06-13 22:06,,Credit card,New
179,1302584993,Booking.com XML,2017-06-14,2017-06-16,1 SGL ,1,1,0,126.94,22.85,0.0,Argentina,2017-06-14 09:57,2017-06-14 09:57,,Credit card,New
180,4139433002,Despegar PAM2 XML,2017-06-14,2017-06-15,1 DBL Twin ,1,1,0,59.13,0.0,0.0,,2017-06-14 16:06,2017-06-14 16:10,,Credit card,New
181,1424526171,Booking.com XML,2017-06-14,2017-06-15,1 DBL Twin 1 DBL Mat ,4,4,0,121.64,21.9,0.0,Argentina,2017-06-14 18:59,2017-06-14 18:59,,,New
182,1140350351,Booking.com XML,2017-06-13,2017-06-20,1 DBL Mat ,2,2,0,430.14,77.43,0.0,Brazil,2017-04-02 21:44,2017-06-01 12:33,2017-06-01 12:33,Credit card,Cancelled
183,1858423843,Booking.com XML,2017-06-13,2017-06-20,1 TPL Mat ,3,3,0,542.98,97.74,0.0,Brazil,2017-04-04 09:44,2017-05-26 10:04,2017-05-26 10:04,Credit card,Cancelled
184,1741644859,Booking.com XML,2017-06-13,2017-06-17,1 DBL Mat ,2,2,0,299.51,53.91,0.0,Argentina,2017-06-07 13:28,2017-06-07 13:28,,Credit card,New
185,1192777090,Booking.com XML,2017-06-13,2017-06-14,1 SGL ,1,1,0,53.55,9.64,0.0,Argentina,2017-06-08 00:00,2017-06-08 00:00,,Credit card,New
186,1783723567,Booking.com XML,2017-06-13,2017-06-14,1 SGL ,1,1,0,48.2,8.68,0.0,Brazil,2017-06-12 10:25,2017-06-12 10:25,,Credit card,New
187,1199975121,Booking.com XML,2017-06-13,2017-06-14,1 DBL Mat ,2,2,0,51.77,9.32,0.0,Argentina,2017-06-12 19:10,2017-06-12 19:10,,Credit card,New
188,1649969848,Booking.com XML,2017-06-13,2017-06-14,1 TPL Mat ,3,3,0,74.71,13.45,0.0,Argentina,2017-06-12 22:43,2017-06-12 22:43,,Credit card,New
189,2005417904,Booking.com XML,2017-06-12,2017-06-13,1 DBL Mat ,2,2,0,51.32,9.24,0.0,Brazil,2017-04-19 10:02,2017-06-05 11:06,2017-06-05 11:05,Credit card,Cancelled
190,1484480111,Booking.com XML,2017-06-12,2017-06-19,1 DBL Mat ,2,2,0,504.55,90.82,0.0,Brazil,2017-05-20 00:32,2017-05-20 01:36,2017-05-20 01:36,Credit card,Cancelled
191,1895245088,Booking.com XML,2017-06-12,2017-06-14,1 SGL ,1,1,0,96.4,17.35,0.0,Brazil,2017-06-05 13:54,2017-06-05 13:54,,Credit card,New
192,1285942420,Booking.com XML,2017-06-12,2017-06-13,1 DBL Twin ,2,2,0,57.52,10.35,0.0,Argentina,2017-06-08 22:40,2017-06-08 22:40,,Credit card,New
193,1843617741,Booking.com XML,2017-06-12,2017-06-13,1 SGL ,1,1,0,48.2,8.68,0.0,Chile,2017-06-09 23:17,2017-06-09 23:17,,Credit card,New
194,1679279263,Booking.com XML,2017-06-12,2017-06-13,1 DBL Mat ,2,2,0,60.82,10.95,0.0,USA,2017-06-12 17:01,2017-06-12 17:01,,,New
195,1797133908,Booking.com XML,2017-06-11,2017-06-15,1 DBL Twin ,1,1,0,221.89,39.94,0.0,China,2017-04-12 08:28,2017-05-27 20:24,2017-05-27 20:24,Credit card,Cancelled
196,1237352148,Booking.com XML,2017-06-11,2017-06-15,1 SGL ,1,1,0,231.19,41.61,0.0,China,2017-04-22 00:08,2017-05-07 22:26,2017-05-07 22:26,Credit card,Cancelled
197,1176724448,Booking.com XML,2017-06-11,2017-06-16,1 SGL ,1,1,0,282.01,50.76,0.0,Chile,2017-05-10 10:46,2017-05-10 10:46,,Credit card,New
198,1894009192,Booking.com XML,2017-06-11,2017-06-14,1 DBL Mat ,2,2,0,182.46,32.84,0.0,Uruguay,2017-05-31 01:19,2017-05-31 01:20,,Credit card,New
199,1101090676,Booking.com XML,2017-06-11,2017-06-13,1 SGL ,1,1,0,113.72,20.47,0.0,Uruguay,2017-05-31 01:28,2017-05-31 01:28,,Credit card,New
200,1431560072,Booking.com XML,2017-06-11,2017-06-17,1 DBL Mat ,2,2,0,414.54,74.62,0.0,Brazil,2017-06-04 20:55,2017-06-04 20:55,,Credit card,New
201,1490316492,Booking.com XML,2017-06-11,2017-06-12,1 DBL Mat ,2,2,0,76.03,13.69,0.0,Brazil,2017-06-06 09:14,2017-06-06 09:14,,Credit card,New
202,1008702296,Booking.com XML,2017-06-11,2017-06-14,1 SGL ,1,1,0,163.96,29.51,0.0,Argentina,2017-06-07 22:42,2017-06-07 22:42,,Credit card,New
203,1357857511,Booking.com XML,2017-06-11,2017-06-12,1 SGL ,1,1,0,51.17,9.21,0.0,Argentina,2017-06-11 12:00,2017-06-11 12:00,,Credit card,New
204,4115243302,Despegar PAM2 XML,2017-06-11,2017-06-16,1 DBL Twin ,2,2,0,248.9,0.0,0.0,,2017-06-11 19:44,2017-06-11 19:50,,Credit card,New
205,1082073393,Booking.com XML,2017-06-10,2017-06-17,1 DBL Mat ,2,2,0,436.36,78.54,0.0,Brazil,2017-04-08 21:23,2017-04-08 21:30,2017-04-08 21:30,Credit card,Cancelled
206,3686054902,Despegar PAM2 XML,2017-06-10,2017-06-11,1 DBL Mat 1 DBL Twin ,4,4,0,122.93,0.0,0.0,,2017-04-20 20:28,2017-04-20 20:43,,Credit card,New
207,1207188730,Booking.com XML,2017-06-10,2017-06-11,1 DBL Mat 1 TPL Twin ,5,5,0,164.15,29.55,0.0,Argentina,2017-06-03 09:38,2017-06-03 09:38,,Credit card,New
208,1529765020,Booking.com XML,2017-06-10,2017-06-12,1 DBL Twin ,2,2,0,138.17,24.87,0.0,Argentina,2017-06-05 11:37,2017-06-05 11:37,,Credit card,New
209,1285984458,Booking.com XML,2017-06-10,2017-06-11,1 DBL Mat ,2,2,0,90.58,16.3,0.0,Argentina,2017-06-08 18:57,2017-06-08 19:06,2017-06-08 19:06,Credit card,Cancelled
210,1285919539,Booking.com XML,2017-06-10,2017-06-14,1 DBL Mat 1 DBL Mat ,4,4,0,479.6,86.33,0.0,Brazil,2017-06-08 23:07,2017-06-08 23:07,,Credit card,New
211,1731807254,Booking.com XML,2017-06-10,2017-06-11,1 DBL Mat ,2,2,0,90.45,16.28,0.0,Argentina,2017-06-09 21:13,2017-06-09 21:13,,Credit card,New
212,1893230695,Booking.com XML,2017-06-10,2017-06-13,1 DBL Twin ,2,2,0,273.55,49.24,0.0,Chile,2017-06-09 22:47,2017-06-09 22:47,,Credit card,New
213,1948049053,Booking.com XML,2017-06-09,2017-06-11,1 SUP ,2,2,0,138.84,24.99,0.0,Brazil,2017-02-10 07:39,2017-02-13 10:02,2017-02-13 10:02,Credit card,Cancelled
214,1855307034,Booking.com XML,2017-06-09,2017-06-12,1 DBL Mat ,2,2,0,183.48,33.03,0.0,Argentina,2017-04-19 14:30,2017-04-19 14:30,,Credit card,New
215,1707017582,Booking.com XML,2017-06-09,2017-06-11,1 DBL Mat ,2,2,0,126.46,22.76,0.0,Argentina,2017-05-02 20:04,2017-06-03 17:05,2017-06-03 17:05,Credit card,Cancelled
216,1059475358,Booking.com XML,2017-06-09,2017-06-13,1 DBL Mat ,2,2,0,216.46,38.96,0.0,Brazil,2017-05-02 22:19,2017-06-02 16:57,2017-06-02 16:57,Credit card,Cancelled
217,837208544,Expedia XML,2017-06-09,2017-06-13,1 DBL Mat ,2,2,0,173.14,0.0,173.14,,2017-05-06 21:12,2017-05-06 21:16,,Credit card,New
218,1033559969,Booking.com XML,2017-06-09,2017-06-11,1 DBL Mat ,2,2,0,154.7,27.85,0.0,Argentina,2017-06-03 17:11,2017-06-03 17:11,,Credit card,New
219,852969990,Expedia XML,2017-06-09,2017-06-14,1 DBL Mat ,2,2,0,238.03,0.0,238.03,,2017-06-05 16:53,2017-06-05 16:56,,Credit card,New
220,1641798817,Booking.com XML,2017-06-09,2017-06-11,1 SGL ,1,1,0,150.08,27.01,0.0,Argentina,2017-06-07 18:36,2017-06-07 18:36,,Credit card,New
221,854415018,Expedia XML,2017-06-09,2017-06-10,1 DBL Mat ,2,2,0,50.93,0.0,50.93,,2017-06-08 00:21,2017-06-08 00:24,,Credit card,New
222,1427643293,Booking.com XML,2017-06-09,2017-06-10,1 SGL ,1,1,0,60.1,10.82,0.0,Argentina,2017-06-08 00:46,2017-06-08 00:46,,Credit card,New
223,854858800,Expedia XML,2017-06-09,2017-06-10,1 SGL ,1,1,0,48.08,0.0,48.08,,2017-06-08 19:37,2017-06-08 19:40,,Credit card,New
224,1681241251,Booking.com XML,2017-06-08,2017-06-11,1 TPL Twin 1 DBL Twin 1 TPL Twin 1 DBL Twin 1 TPL Twin ,8,8,0,542.98,142.36,0.0,Brazil,2017-02-04 09:36,2017-04-08 15:23,2017-04-08 15:23,Credit card,Modified
225,1501910089,Booking.com XML,2017-06-08,2017-06-09,1 DBL Mat ,2,2,0,51.32,9.24,0.0,Brazil,2017-04-18 16:11,2017-06-05 11:02,2017-06-05 11:02,Credit card,Cancelled
226,1960417935,Booking.com XML,2017-06-08,2017-06-09,1 DBL Mat ,2,2,0,57.02,10.26,0.0,Argentina,2017-04-18 21:43,2017-04-18 21:43,,Credit card,New
227,833835425,Expedia XML,2017-06-08,2017-06-14,1 DBL Mat ,2,2,0,436.62,0.0,0.0,,2017-04-30 16:55,2017-06-04 14:16,,Credit card,Modified
228,1422729610,Booking.com XML,2017-06-08,2017-06-12,1 DBL Mat ,2,2,0,216.46,38.96,0.0,Brazil,2017-05-05 16:13,2017-05-05 16:13,,Credit card,New
229,841626801,Expedia XML,2017-06-08,2017-06-12,1 DBL Mat ,2,2,0,268.38,0.0,0.0,,2017-05-15 11:34,2017-05-15 11:36,,Credit card,New
230,1727606024,Booking.com XML,2017-06-08,2017-06-12,1 DBL Mat ,2,2,0,286.26,51.53,0.0,Panama,2017-05-31 13:04,2017-05-31 13:04,,Credit card,New
231,1741679929,Booking.com XML,2017-06-08,2017-06-11,1 DBL Mat ,2,2,0,294.21,52.96,0.0,Spain,2017-06-07 09:45,2017-06-10 03:37,2017-06-10 03:36,Credit card,Cancelled
232,1192724093,Booking.com XML,2017-06-08,2017-06-09,1 DBL Mat ,2,2,0,67.44,12.14,0.0,Mexico,2017-06-07 12:38,2017-06-07 12:38,,Credit card,New
233,1335379871,Booking.com XML,2017-06-08,2017-06-09,1 DBL Mat ,2,2,0,67.44,12.14,0.0,Argentina,2017-06-08 15:09,2017-06-08 15:09,,Credit card,New
234,1454180962,Booking.com XML,2017-06-08,2017-06-10,1 DBL Mat ,2,2,0,138.18,24.87,0.0,Brazil,2017-06-08 18:38,2017-06-08 22:58,2017-06-08 22:58,,Cancelled
235,4094196402,Despegar PAM2 XML,2017-06-08,2017-06-09,1 SGL ,1,1,0,59.0,0.0,0.0,,2017-06-08 19:52,2017-06-08 20:08,,Credit card,New
236,1335342091,Booking.com XML,2017-06-08,2017-06-09,1 SGL ,1,1,0,63.47,11.42,0.0,Austria,2017-06-08 20:35,2017-06-08 20:36,,,New
237,1111883140,Booking.com XML,2017-06-07,2017-06-11,1 TPL Mat ,3,3,0,280.16,50.43,0.0,Brazil,2017-02-04 13:53,2017-02-04 13:54,,Credit card,New
238,1887860165,Booking.com XML,2017-06-07,2017-06-10,1 DBL Twin ,2,2,0,158.68,28.56,0.0,Brazil,2017-02-13 11:26,2017-02-13 14:14,,Credit card,Modified
239,818242481,Expedia XML,2017-06-07,2017-06-15,1 DBL Mat ,2,2,0,394.75,0.0,394.75,,2017-03-31 13:43,2017-03-31 13:44,,Credit card,New
240,2040427330,Booking.com XML,2017-06-07,2017-06-08,1 DBL Mat ,2,2,0,57.02,10.26,0.0,Brazil,2017-04-27 19:59,2017-04-27 19:59,,Credit card,New
241,836724601,Expedia XML,2017-06-07,2017-06-09,1 DBL Mat ,2,2,0,82.1,0.0,82.1,,2017-05-05 18:47,2017-05-05 19:48,2017-05-05 19:48,Credit card,Cancelled
242,2026676683,Booking.com XML,2017-06-07,2017-06-09,1 SGL ,1,1,0,101.53,18.28,0.0,Brazil,2017-05-13 14:16,2017-05-23 10:00,2017-05-23 09:59,Credit card,Cancelled
243,1084101136,Booking.com XML,2017-06-07,2017-06-08,1 DBL Mat ,2,2,0,57.02,10.26,0.0,Argentina,2017-05-16 13:14,2017-05-16 13:14,,Credit card,New
244,853502196,Expedia XML,2017-06-07,2017-06-09,1 DBL Mat ,2,2,0,92.34,0.0,92.34,,2017-06-06 14:32,2017-06-06 14:36,,Credit card,New
245,1120860809,Booking.com XML,2017-06-07,2017-06-08,1 SGL ,1,1,0,53.55,9.64,0.0,Argentina,2017-06-06 19:58,2017-06-06 19:58,,Credit card,New
246,1904477188,Booking.com XML,2017-06-07,2017-06-08,1 DBL Mat ,2,2,0,57.52,10.35,0.0,Argentina,2017-06-07 18:11,2017-06-07 18:11,,,New
247,1134167953,Booking.com XML,2017-06-06,2017-06-11,1 DBL Twin ,1,1,0,266.53,47.98,0.0,Brazil,2017-01-11 09:51,2017-05-21 12:25,2017-05-21 12:24,Credit card,Cancelled
248,1811371476,Booking.com XML,2017-06-06,2017-06-12,1 DBL Mat 1 DBL Mat ,2,2,0,310.73,111.86,0.0,Brazil,2017-03-29 19:30,2017-06-06 18:25,,Credit card,Modified
249,2031869625,Booking.com XML,2017-06-06,2017-06-09,1 DBL Mat ,2,2,0,177.27,31.91,0.0,Brazil,2017-05-08 22:01,2017-05-08 22:01,,Credit card,New
250,1684071560,Booking.com XML,2017-06-06,2017-06-07,1 DBL Twin ,2,2,0,57.02,10.26,0.0,Argentina,2017-05-09 22:54,2017-05-09 22:54,,Credit card,New
251,1381918466,Booking.com XML,2017-06-06,2017-06-13,1 SGL ,1,1,0,404.11,72.74,0.0,Brazil,2017-05-11 22:53,2017-06-04 22:00,,Credit card,Modified
252,1556092031,Booking.com XML,2017-06-06,2017-06-09,1 SGL ,1,1,0,180.5,32.49,0.0,Argentina,2017-05-25 00:02,2017-05-25 00:02,,Credit card,New
253,850212024,Expedia XML,2017-06-06,2017-06-09,1 SUP ,1,1,0,167.1,0.0,167.1,,2017-05-31 12:18,2017-05-31 12:20,,Credit card,New
254,2072886409,Booking.com XML,2017-06-06,2017-06-12,1 DBL Twin ,2,2,0,407.9,73.42,0.0,Argentina,2017-05-31 16:39,2017-05-31 16:39,,Credit card,New
255,1883955462,Booking.com XML,2017-06-06,2017-06-07,1 DBL Mat ,2,2,0,54.74,9.85,0.0,Argentina,2017-06-04 17:22,2017-06-04 17:23,,Credit card,New
256,2065173689,Booking.com XML,2017-06-06,2017-06-07,1 SGL ,1,1,0,51.17,9.21,0.0,Argentina,2017-06-06 08:50,2017-06-06 08:51,,Credit card,New
257,1558955970,Booking.com XML,2017-06-06,2017-06-08,1 SGL ,1,1,0,118.34,21.3,0.0,Argentina,2017-06-06 12:35,2017-06-06 12:35,,Credit card,New
258,1600601395,Booking.com XML,2017-06-06,2017-06-07,1 DBL Mat ,2,2,0,60.82,10.95,0.0,Argentina,2017-06-06 21:11,2017-06-06 21:12,,,New
259,1719900547,Booking.com XML,2017-06-05,2017-06-10,1 DBL Twin ,1,1,0,282.01,50.76,0.0,China,2017-04-11 10:59,2017-05-27 20:22,2017-05-27 20:22,Credit card,Cancelled
260,1882300421,Booking.com XML,2017-06-05,2017-06-10,1 SGL ,1,1,0,291.31,52.44,0.0,China,2017-04-21 23:50,2017-05-07 22:25,2017-05-07 22:25,Credit card,Cancelled
261,1481828562,Booking.com XML,2017-06-05,2017-06-14,1 TPL Mat 1 DBL Mat ,5,5,0,1196.26,215.33,0.0,Brazil,2017-04-24 21:12,2017-04-24 21:13,,Credit card,New
262,1427455977,Booking.com XML,2017-06-05,2017-06-06,1 DBL Mat ,2,2,0,51.32,9.24,0.0,Spain,2017-05-16 15:42,2017-05-20 10:28,2017-05-20 10:28,Credit card,Cancelled
263,1315507457,Booking.com XML,2017-06-05,2017-06-06,1 DBL Mat ,2,2,0,57.52,10.35,0.0,Argentina,2017-05-25 18:57,2017-05-25 18:59,,Credit card,New
264,850354407,Expedia XML,2017-06-05,2017-06-06,1 DBL Twin ,2,2,0,41.41,0.0,41.41,,2017-05-31 16:51,2017-05-31 16:56,2017-05-31 16:55,Credit card,Cancelled
265,1489259489,Booking.com XML,2017-06-05,2017-06-07,1 DBL Twin ,2,2,0,121.64,21.9,0.0,Argentina,2017-06-02 13:22,2017-06-02 13:23,,Credit card,New
266,4057402902,Despegar PAM2 XML,2017-06-05,2017-06-06,1 TPL Twin ,3,3,0,75.84,0.0,0.0,,2017-06-04 13:30,2017-06-04 13:47,,Credit card,New
267,852945492,Expedia XML,2017-06-05,2017-06-08,1 SGL ,1,1,0,120.44,0.0,120.44,,2017-06-05 16:08,2017-06-05 16:12,,Credit card,New
268,1278813629,Booking.com XML,2017-06-05,2017-06-07,1 SGL ,1,1,0,121.64,21.9,0.0,Argentina,2017-06-05 20:58,2017-06-05 20:58,,,New
269,3206498202,Despegar PAM2 XML,2017-06-04,2017-06-05,1 DBL Twin ,2,2,0,49.41,0.0,0.0,,2017-02-19 16:23,2017-02-19 16:43,,Credit card,New
270,1938431210,Booking.com XML,2017-06-04,2017-06-08,1 DBL Mat ,2,2,0,215.68,38.82,0.0,Brazil,2017-04-08 16:14,2017-04-08 16:15,,Credit card,New
271,1378862903,Booking.com XML,2017-06-04,2017-06-05,1 DBL Mat ,2,2,0,56.91,10.24,0.0,Spain,2017-05-09 13:55,2017-05-12 00:24,,Credit card,Modified
272,1195410176,Booking.com XML,2017-06-04,2017-06-17,1 SGL ,1,1,0,770.43,138.68,0.0,Chile,2017-05-10 00:48,2017-05-10 00:48,,Credit card,New
273,849313818,Expedia XML,2017-06-04,2017-06-11,1 DBL Mat ,2,2,0,337.48,0.0,337.48,,2017-05-29 21:10,2017-05-29 21:12,,Credit card,New
274,1894098958,Booking.com XML,2017-06-04,2017-06-07,1 DBL Twin ,2,2,0,182.48,32.85,0.0,Argentina,2017-05-30 20:41,2017-05-30 20:41,,Credit card,New
275,1276258168,Booking.com XML,2017-06-04,2017-06-09,1 SGL ,1,1,0,267.76,48.2,0.0,Argentina,2017-06-02 17:52,2017-06-02 17:52,,Credit card,New
276,1883995314,Booking.com XML,2017-06-04,2017-06-05,1 DBL Mat ,2,2,0,64.14,11.55,0.0,Brazil,2017-06-04 12:08,2017-06-04 12:09,,Credit card,New
277,1632442631,Booking.com XML,2017-06-03,2017-06-07,1 DBL Mat ,2,2,0,218.78,39.38,0.0,Brazil,2017-03-20 18:04,2017-04-11 13:27,2017-04-11 13:27,Credit card,Cancelled
278,1117428751,Booking.com XML,2017-06-03,2017-06-08,1 DBL Mat 1 DBL Mat ,4,4,0,545.4,98.17,0.0,Brazil,2017-04-14 23:19,2017-04-15 11:32,2017-04-15 11:32,Credit card,Cancelled
279,1896574382,Booking.com XML,2017-06-03,2017-06-08,1 DBL Mat 1 DBL Mat ,4,4,0,490.88,88.36,0.0,Brazil,2017-04-15 11:37,2017-05-15 19:01,2017-05-15 19:01,Credit card,Cancelled
280,1857809169,Booking.com XML,2017-06-03,2017-06-07,1 SGL 1 DBL Mat ,3,3,0,453.7,81.67,0.0,Brazil,2017-04-21 12:54,2017-04-21 18:52,2017-04-21 18:52,Credit card,Cancelled
281,829333166,Expedia XML,2017-06-03,2017-06-07,1 TPL Mat ,3,3,0,215.1,0.0,215.1,,2017-04-21 18:02,2017-04-21 18:04,,Credit card,New
282,1749725387,Booking.com XML,2017-06-03,2017-06-05,1 DBL Mat ,2,2,0,108.23,19.48,0.0,Brazil,2017-04-23 16:43,2017-04-23 16:43,,Credit card,New
283,1305578588,Booking.com XML,2017-06-03,2017-06-05,1 SGL ,1,1,0,122.11,21.98,0.0,Germany,2017-05-14 05:45,2017-05-14 05:45,,Credit card,New
